업종,연령대,성별,구분,항목,응답수
스킨케어,30~39세,남성,"KBF 1,2,3순위 (중복응답)",리뷰,0
스킨케어,30~39세,남성,"KBF 1,2,3순위 (중복응답)",사용 경험,0
스킨케어,30~39세,남성,"KBF 1,2,3순위 (중복응답)",ESG,0
스킨케어,30~39세,남성,최근 6개월 내 구매 경험,있다,76
스킨케어,30~39세,남성,최근 6개월 내 구매 경험,없다,39
스킨케어,30~39세,남성,향후 6개월 내 구매 의향,구매의향이 있다,81
스킨케어,30~39세,남성,향후 6개월 내 구매 의향,없다,34
스킨케어,30~39세,남성,광고영향력,전혀 없다,0
스킨케어,30~39세,남성,광고영향력,없는 편이다,12
스킨케어,30~39세,남성,광고영향력,보통이다,28
스킨케어,30~39세,남성,광고영향력,있는 편이다,49
스킨케어,30~39세,남성,광고영향력,매우 있다,3
뷰티 디바이스,30~39세,남성,최근 6개월 내 구매 경험,있다,39
뷰티 디바이스,30~39세,남성,최근 6개월 내 구매 경험,없다,76
뷰티 디바이스,30~39세,남성,향후 6개월 내 구매 의향,구매의향이 있다,43
뷰티 디바이스,30~39세,남성,향후 6개월 내 구매 의향,없다,72
뷰티 디바이스,30~39세,남성,KBF 1순위,성능/기능/작동 방식,19
뷰티 디바이스,30~39세,남성,KBF 1순위,"안전성(유해물질, 승인 여부 등)",3
뷰티 디바이스,30~39세,남성,KBF 1순위,주위의 평판/입소문,5
뷰티 디바이스,30~39세,남성,KBF 1순위,가격,5
뷰티 디바이스,30~39세,남성,KBF 1순위,"브랜드(인지도, 이미지 등)",4
뷰티 디바이스,30~39세,남성,KBF 1순위,회사 신뢰도,5
뷰티 디바이스,30~39세,남성,KBF 1순위,관리 편의성,1
뷰티 디바이스,30~39세,남성,KBF 1순위,전문가/인플루언서 추천,3
뷰티 디바이스,30~39세,남성,KBF 1순위,할인/이벤트,4
뷰티 디바이스,30~39세,남성,KBF 1순위,A/S,2
뷰티 디바이스,30~39세,남성,KBF 1순위,"부가기능 (다양한 모드, 강도 조절 등)",2
뷰티 디바이스,30~39세,남성,KBF 1순위,"광고(스토리, 모델, 메시지)",0
뷰티 디바이스,30~39세,남성,KBF 1순위,제조 국가,0
뷰티 디바이스,30~39세,남성,KBF 1순위,유행,1
뷰티 디바이스,30~39세,남성,KBF 1순위,제품 디자인,0
뷰티 디바이스,30~39세,남성,KBF 1순위,"매장(점원, 매장광고, 진열 등)",0
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",성능/기능/작동 방식,27
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)","안전성(유해물질, 승인 여부 등)",8
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",가격,26
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문,13
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",관리 편의성,7
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",10
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",회사 신뢰도,14
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)","부가기능 (다양한 모드, 강도 조절 등)",11
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",A/S,12
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",전문가/인플루언서 추천,8
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",할인/이벤트,7
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",제품 디자인,5
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",4
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",제조 국가,0
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)","매장(점원, 매장광고, 진열 등)",4
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",유행,3
뷰티 디바이스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",리뷰,0
뷰티 디바이스,30~39세,남성,광고영향력,전혀 없다,0
뷰티 디바이스,30~39세,남성,광고영향력,없는 편이다,1
뷰티 디바이스,30~39세,남성,광고영향력,보통이다,11
뷰티 디바이스,30~39세,남성,광고영향력,있는 편이다,36
뷰티 디바이스,30~39세,남성,광고영향력,매우 있다,6
건강기능식품,30~39세,남성,최근 6개월 내 구매 경험,있다,88
건강기능식품,30~39세,남성,최근 6개월 내 구매 경험,없다,27
건강기능식품,30~39세,남성,향후 6개월 내 구매 의향,구매의향이 있다,89
건강기능식품,30~39세,남성,향후 6개월 내 구매 의향,없다,26
건강기능식품,30~39세,남성,KBF 1순위,영양성분/함량,19
건강기능식품,30~39세,남성,KBF 1순위,구성 원재료,16
건강기능식품,30~39세,남성,KBF 1순위,"브랜드(인지도, 이미지 등)",7
건강기능식품,30~39세,남성,KBF 1순위,가격,16
건강기능식품,30~39세,남성,KBF 1순위,주위의 평판/입소문,10
건강기능식품,30~39세,남성,KBF 1순위,회사 신뢰도,7
건강기능식품,30~39세,남성,KBF 1순위,제품 섭취 타입(고체형/액상형 등),3
건강기능식품,30~39세,남성,KBF 1순위,재료 원산지,5
건강기능식품,30~39세,남성,KBF 1순위,전문가/인플루언서 추천,3
건강기능식품,30~39세,남성,KBF 1순위,양/용량,1
건강기능식품,30~39세,남성,KBF 1순위,할인/이벤트,2
건강기능식품,30~39세,남성,KBF 1순위,맛,1
건강기능식품,30~39세,남성,KBF 1순위,"광고(스토리, 모델, 메시지)",2
건강기능식품,30~39세,남성,KBF 1순위,패키지/포장 형태,2
건강기능식품,30~39세,남성,KBF 1순위,"매장(점원, 매장광고, 진열 등)",1
건강기능식품,30~39세,남성,KBF 1순위,효능,1
건강기능식품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",영양성분/함량,40
건강기능식품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",가격,43
건강기능식품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",구성 원재료,34
건강기능식품,30~39세,남성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",23
건강기능식품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",회사 신뢰도,23
건강기능식품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문,21
건강기능식품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",제품 섭취 타입(고체형/액상형 등),18
건강기능식품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",재료 원산지,11
건강기능식품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",양/용량,17
건강기능식품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",할인/이벤트,11
건강기능식품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",전문가/인플루언서 추천,14
건강기능식품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",맛,7
건강기능식품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",패키지/포장 형태,4
건강기능식품,30~39세,남성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",8
건강기능식품,30~39세,남성,"KBF 1,2,3순위 (중복응답)","매장(점원, 매장광고, 진열 등)",3
건강기능식품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",효능,1
건강기능식품,30~39세,남성,광고영향력,전혀 없다,0
건강기능식품,30~39세,남성,광고영향력,없는 편이다,7
건강기능식품,30~39세,남성,광고영향력,보통이다,31
건강기능식품,30~39세,남성,광고영향력,있는 편이다,47
건강기능식품,30~39세,남성,광고영향력,매우 있다,11
건강보조기구,30~39세,남성,최근 6개월 내 구매 경험,있다,63
건강보조기구,30~39세,남성,최근 6개월 내 구매 경험,없다,52
건강보조기구,30~39세,남성,향후 6개월 내 구매 의향,구매의향이 있다,57
건강보조기구,30~39세,남성,향후 6개월 내 구매 의향,없다,58
건강보조기구,30~39세,남성,KBF 1순위,성능/기능/작동 방식,18
건강보조기구,30~39세,남성,KBF 1순위,가격,9
건강보조기구,30~39세,남성,KBF 1순위,"안전성(유해물질, 승인 여부 등)",5
건강보조기구,30~39세,남성,KBF 1순위,"브랜드(인지도, 이미지 등)",5
건강보조기구,30~39세,남성,KBF 1순위,주위의 평판/입소문,5
건강보조기구,30~39세,남성,KBF 1순위,회사 신뢰도,6
건강보조기구,30~39세,남성,KBF 1순위,A/S,5
건강보조기구,30~39세,남성,KBF 1순위,전문가/인플루언서 추천,6
건강보조기구,30~39세,남성,KBF 1순위,할인/이벤트,5
건강보조기구,30~39세,남성,KBF 1순위,관리 편의성,2
건강보조기구,30~39세,남성,KBF 1순위,"부가기능 (다양한 모드, 강도 조절 등)",2
건강보조기구,30~39세,남성,KBF 1순위,"광고(스토리, 모델, 메시지)",2
건강보조기구,30~39세,남성,KBF 1순위,유행,2
건강보조기구,30~39세,남성,KBF 1순위,제품 디자인,2
건강보조기구,30~39세,남성,KBF 1순위,"매장(점원, 매장광고, 진열 등)",1
건강보조기구,30~39세,남성,KBF 1순위,사용 경험,0
건강보조기구,30~39세,남성,KBF 1순위,리뷰,0
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)",성능/기능/작동 방식,38
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)",가격,35
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)","안전성(유해물질, 승인 여부 등)",20
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)",A/S,15
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문,9
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",18
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)","부가기능 (다양한 모드, 강도 조절 등)",13
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)",관리 편의성,10
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)",회사 신뢰도,15
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)",할인/이벤트,14
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)",전문가/인플루언서 추천,12
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)",제품 디자인,7
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",4
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)",유행,3
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)","매장(점원, 매장광고, 진열 등)",4
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)",리뷰,0
건강보조기구,30~39세,남성,"KBF 1,2,3순위 (중복응답)",사용 경험,0
건강보조기구,30~39세,남성,광고영향력,전혀 없다,1
건강보조기구,30~39세,남성,광고영향력,없는 편이다,3
건강보조기구,30~39세,남성,광고영향력,보통이다,25
건강보조기구,30~39세,남성,광고영향력,있는 편이다,39
건강보조기구,30~39세,남성,광고영향력,매우 있다,7
국내 숙박 예약서비스,30~39세,남성,최근 6개월 내 구매 경험,있다,148
국내 숙박 예약서비스,30~39세,남성,최근 6개월 내 구매 경험,없다,84
국내 숙박 예약서비스,30~39세,남성,향후 6개월 내 구매 의향,구매의향이 있다,179
국내 숙박 예약서비스,30~39세,남성,향후 6개월 내 구매 의향,없다,53
국내 숙박 예약서비스,30~39세,남성,KBF 1순위,저렴한 가격/특가 상품,75
국내 숙박 예약서비스,30~39세,남성,KBF 1순위,"편의성 (이용, 예약, 환불 등)",23
국내 숙박 예약서비스,30~39세,남성,KBF 1순위,"다양한 숙소 종류 예약 가능(호텔, 펜션 등)",8
국내 숙박 예약서비스,30~39세,남성,KBF 1순위,다양한 숙소 보유,22
국내 숙박 예약서비스,30~39세,남성,KBF 1순위,"숙소 검색 편의성(위치, 테마 등)",14
국내 숙박 예약서비스,30~39세,남성,KBF 1순위,숙소별 디테일한 정보 제공,8
국내 숙박 예약서비스,30~39세,남성,KBF 1순위,이용자 리뷰 제공 퀄리티,9
국내 숙박 예약서비스,30~39세,남성,KBF 1순위,주위의 평판/입소문/후기,6
국내 숙박 예약서비스,30~39세,남성,KBF 1순위,"포인트, 적립, 멤버십 혜택",6
국내 숙박 예약서비스,30~39세,남성,KBF 1순위,"브랜드(인지도, 이미지 등)",4
국내 숙박 예약서비스,30~39세,남성,KBF 1순위,고객 응대 서비스,1
국내 숙박 예약서비스,30~39세,남성,KBF 1순위,App 완성도 (UI 및 속도 등),4
국내 숙박 예약서비스,30~39세,남성,KBF 1순위,"광고(스토리, 모델, 메시지)",5
국내 숙박 예약서비스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",저렴한 가격/특가 상품,116
국내 숙박 예약서비스,30~39세,남성,"KBF 1,2,3순위 (중복응답)","편의성 (이용, 예약, 환불 등)",63
국내 숙박 예약서비스,30~39세,남성,"KBF 1,2,3순위 (중복응답)","다양한 숙소 종류 예약 가능(호텔, 펜션 등)",35
국내 숙박 예약서비스,30~39세,남성,"KBF 1,2,3순위 (중복응답)","숙소 검색 편의성(위치, 테마 등)",34
국내 숙박 예약서비스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",다양한 숙소 보유,47
국내 숙박 예약서비스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",숙소별 디테일한 정보 제공,37
국내 숙박 예약서비스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",이용자 리뷰 제공 퀄리티,31
국내 숙박 예약서비스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문/후기,19
국내 숙박 예약서비스,30~39세,남성,"KBF 1,2,3순위 (중복응답)","포인트, 적립, 멤버십 혜택",33
국내 숙박 예약서비스,30~39세,남성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",26
국내 숙박 예약서비스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",고객 응대 서비스,12
국내 숙박 예약서비스,30~39세,남성,"KBF 1,2,3순위 (중복응답)",App 완성도 (UI 및 속도 등),19
국내 숙박 예약서비스,30~39세,남성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",14
국내 숙박 예약서비스,30~39세,남성,광고영향력,전혀 없다,8
국내 숙박 예약서비스,30~39세,남성,광고영향력,없는 편이다,24
국내 숙박 예약서비스,30~39세,남성,광고영향력,보통이다,48
국내 숙박 예약서비스,30~39세,남성,광고영향력,있는 편이다,84
국내 숙박 예약서비스,30~39세,남성,광고영향력,매우 있다,21
캠핑용품,30~39세,남성,최근 6개월 내 구매 경험,있다,54
캠핑용품,30~39세,남성,최근 6개월 내 구매 경험,없다,178
캠핑용품,30~39세,남성,향후 6개월 내 구매 의향,구매의향이 있다,70
캠핑용품,30~39세,남성,향후 6개월 내 구매 의향,없다,162
캠핑용품,30~39세,남성,KBF 1순위,"품질(내구성, 마감 등)",16
캠핑용품,30~39세,남성,KBF 1순위,"성능 (방수, 방한, 편의 기능, 안정성)",11
캠핑용품,30~39세,남성,KBF 1순위,가격,12
캠핑용품,30~39세,남성,KBF 1순위,"이용 편의성(설치, 해체, 보관 등)",5
캠핑용품,30~39세,남성,KBF 1순위,"브랜드(인지도, 이미지 등)",5
캠핑용품,30~39세,남성,KBF 1순위,휴대성,4
캠핑용품,30~39세,남성,KBF 1순위,제품 디자인,4
캠핑용품,30~39세,남성,KBF 1순위,주위의 평판/입소문,3
캠핑용품,30~39세,남성,KBF 1순위,A/S,2
캠핑용품,30~39세,남성,KBF 1순위,트렌디함,4
캠핑용품,30~39세,남성,KBF 1순위,크기/중량,4
캠핑용품,30~39세,남성,KBF 1순위,친환경적,2
캠핑용품,30~39세,남성,KBF 1순위,브랜드 원산지,1
캠핑용품,30~39세,남성,KBF 1순위,구입 용이(판매처 많음),3
캠핑용품,30~39세,남성,KBF 1순위,"광고(스토리, 모델, 메시지)",3
캠핑용품,30~39세,남성,KBF 1순위,이벤트/프로모션,2
캠핑용품,30~39세,남성,KBF 1순위,매장 환경,2
캠핑용품,30~39세,남성,"KBF 1,2,3순위 (중복응답)","품질(내구성, 마감 등)",35
캠핑용품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",가격,43
캠핑용품,30~39세,남성,"KBF 1,2,3순위 (중복응답)","성능 (방수, 방한, 편의 기능, 안정성)",26
캠핑용품,30~39세,남성,"KBF 1,2,3순위 (중복응답)","이용 편의성(설치, 해체, 보관 등)",17
캠핑용품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",휴대성,16
캠핑용품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",제품 디자인,14
캠핑용품,30~39세,남성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",10
캠핑용품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문,8
캠핑용품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",크기/중량,10
캠핑용품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",A/S,10
캠핑용품,30~39세,남성,"KBF 1,2,3순위 (중복응답)",구입 용이(판매처 많음),8
